_id,link,website,request_time,request_date,request_datetime,flat_meta.price,flat_meta.surface,city,order,orga,run
ObjectID(58469bcc79baba5e57029f08),www.immobilienscout24.de/expose/79508718,immobilienscout,07:23:49,2016-09-18,2016-09-18T07:23:49Z,497,51.58,berlin,tgp,company,2
ObjectID(584ffceec980817b111fd096),www.immobilienscout24.de/expose/90221140,immobilienscout,16:40:24,2016-09-14,2016-09-14T16:40:24Z,882.5,58.37,münchen,pt,company,2
ObjectID(5840552479baba5e57029796),www.immowelt.de/expose/2AKT24M,immowelt,08:11:25,2016-07-14,2016-07-14T08:11:25Z,360,52.02,dresden,ptg,company,1
ObjectID(58402f6779baba5e57027f90),www.immobilienscout24.de/expose/89074449,immobilienscout,07:19:08,2016-06-25,2016-06-25T07:19:08Z,375,48,berlin,ga,company,1
ObjectID(584035e879baba5e570287a8),www.immobilienscout24.de/expose/89297132,immobilienscout,17:12:48,2016-07-09,2016-07-09T17:12:48Z,380,32,köln,igp,company,1
ObjectID(58402bd079baba5e57027a08),www.immobilienscout24.de/expose/44484171,immobilienscout,17:20:06,2016-06-15,2016-06-15T17:20:06Z,395,44,hamburg,gxtyi,private,1
ObjectID(58404d6079baba5e57028ee6),www.immowelt.de/expose/2AKC64B,immowelt,16:03:09,2016-06-20,2016-06-20T16:03:09Z,395,52.16,berlin,g,company,1
ObjectID(58469c7779baba5e57029fe2),www.immobilienscout24.de/expose/89479418,immobilienscout,17:29:19,2016-09-19,2016-09-19T17:29:19Z,357,46.1,berlin,gpi,company,2
ObjectID(5840310679baba5e570281cc),www.immobilienscout24.de/expose/89141837,immobilienscout,17:16:07,2016-06-29,2016-06-29T17:16:07Z,290,46,leipzig,g,private,1
ObjectID(58404f1779baba5e57029110),www.immowelt.de/expose/2APZ94D,immowelt,08:00:34,2016-06-27,2016-06-27T08:00:34Z,375,44,dresden,iag,company,1
ObjectID(584ec0abc980817b111fbaa2),www.immowelt.de/expose/2BUQK4K,immowelt,17:22:48,2016-10-01,2016-10-01T17:22:48Z,349,46.35,dortmund,tag,company,2
ObjectID(58469f0e79baba5e5702a2dc),www.immobilienscout24.de/expose/90427615,immobilienscout,07:25:55,2016-09-26,2016-09-26T07:25:55Z,440,40.57,frankfurt,gta,company,2
ObjectID(58516b8bc980817b111fd286),www.immowelt.de/expose/2A5RP4N,immowelt,16:07:21,2016-07-18,2016-07-18T16:07:21Z,310,51.5,magdeburg,ix,company,1
ObjectID(58402f6e79baba5e57027faa),www.immobilienscout24.de/expose/89073870,immobilienscout,07:21:54,2016-06-25,2016-06-25T07:21:54Z,286.57,56.19,magdeburg,iyx,company,1
ObjectID(584ec26fc980817b111fbbec),www.immowelt.de/expose/2BLA64P,immowelt,16:33:55,2016-10-12,2016-10-12T16:33:55Z,399.57,35.56,leipzig,p,company,2
ObjectID(584ebd3bc980817b111fb84c),www.immowelt.de/expose/2BGG74E,immowelt,07:21:34,2016-09-19,2016-09-19T07:21:34Z,453,46.72,köln,iag,private,2
ObjectID(58402f2b79baba5e57027f62),www.immobilienscout24.de/expose/83169764,immobilienscout,17:08:39,2016-06-24,2016-06-24T17:08:39Z,590,36,frankfurt,gpa,company,1
ObjectID(5840528f79baba5e5702949c),www.immowelt.de/expose/2A96N4H,immowelt,07:52:56,2016-07-06,2016-07-06T07:52:56Z,480,59.3,köln,gtp,company,1
ObjectID(5846b32579baba5e5702a5c4),www.immobilienscout24.de/expose/90547514,immobilienscout,17:22:34,2016-10-01,2016-10-01T17:22:34Z,344,58,leipzig,git,company,2
ObjectID(584050c379baba5e570292b4),www.immowelt.de/expose/2AYEV4F,immowelt,07:56:13,2016-07-01,2016-07-01T07:56:13Z,351,60,leipzig,pgi,company,1
ObjectID(5840555d79baba5e570297f0),www.immowelt.de/expose/2A4RC4M,immowelt,07:57:42,2016-07-15,2016-07-15T07:57:42Z,697,37,frankfurt,igp,company,1
ObjectID(58469fb079baba5e5702a3e0),www.immobilienscout24.de/expose/82066445,immobilienscout,17:32:01,2016-09-28,2016-09-28T17:32:01Z,390,59.47,leipzig,ig,company,2
ObjectID(58402ece79baba5e57027ea6),www.immobilienscout24.de/expose/89050699,immobilienscout,17:10:18,2016-06-23,2016-06-23T17:10:18Z,745,38.41,münchen,xt,company,1
ObjectID(584ffd3dc980817b111fd10d),www.immobilienscout24.de/expose/90244388,immobilienscout,07:44:52,2016-09-15,2016-09-15T07:44:52Z,370,55,dresden,tgi,company,2
ObjectID(5840549d79baba5e570296e2),www.immowelt.de/expose/2AYRK4L,immowelt,17:13:16,2016-07-12,2016-07-12T17:13:16Z,155,30.9,leipzig,igt,company,1
ObjectID(5840547679baba5e570296be),www.immowelt.de/expose/2A5FC4L,immowelt,07:51:19,2016-07-12,2016-07-12T07:51:19Z,570,54.29,hamburg,ayapxg,company,1
ObjectID(584ec0acc980817b111fbaa6),www.immowelt.de/expose/2BXJM4K,immowelt,17:22:54,2016-10-01,2016-10-01T17:22:54Z,295,50,dortmund,tygxa,company,2
ObjectID(58402dcf79baba5e57027ce4),www.immobilienscout24.de/expose/89010905,immobilienscout,06:47:07,2016-06-21,2016-06-21T06:47:07Z,260,50,nürnberg,p,company,1
ObjectID(58404c3979baba5e57028da4),www.immowelt.de/expose/2AHTR49,immowelt,07:50:14,2016-06-17,2016-06-17T07:50:14Z,450,35,köln,ixpyg,private,1
ObjectID(584ec0adc980817b111fbaa7),www.immowelt.de/expose/2BCYK4K,immowelt,17:22:55,2016-10-01,2016-10-01T17:22:55Z,503.18,55.99,hamburg,pag,company,2
ObjectID(58469d0779baba5e5702a076),www.immobilienscout24.de/expose/90238369,immobilienscout,17:46:18,2016-09-20,2016-09-20T17:46:18Z,530,30,frankfurt,tga,private,2
ObjectID(5840338e79baba5e570284ba),www.immobilienscout24.de/expose/89216592,immobilienscout,07:51:41,2016-07-05,2016-07-05T07:51:41Z,521,56,köln,apg,private,1
ObjectID(5846b32979baba5e5702a5d8),www.immobilienscout24.de/expose/89984243,immobilienscout,17:23:34,2016-10-01,2016-10-01T17:23:34Z,225,44,leipzig,itg,private,2
ObjectID(584034b579baba5e5702861a),www.immobilienscout24.de/expose/89249881,immobilienscout,07:53:52,2016-07-07,2016-07-07T07:53:52Z,640,56,münchen,gpi,company,1
ObjectID(584ec26ac980817b111fbbe3),www.immowelt.de/expose/2BT864P,immowelt,16:32:59,2016-10-12,2016-10-12T16:32:59Z,760,47,münchen,g,private,2
ObjectID(58402c7279baba5e57027ae0),www.immobilienscout24.de/expose/69478744,immobilienscout,17:08:25,2016-06-17,2016-06-17T17:08:25Z,520,60,köln,gpt,private,1
ObjectID(584ec0afc980817b111fbaac),www.immowelt.de/expose/2B5PJ4K,immowelt,17:23:09,2016-10-01,2016-10-01T17:23:09Z,522.5,55,nürnberg,gpt,company,2
ObjectID(584ec0afc980817b111fbaad),www.immowelt.de/expose/2BHKM4K,immowelt,17:23:17,2016-10-01,2016-10-01T17:23:17Z,340,47,magdeburg,git,private,2
ObjectID(58404dda79baba5e57028f8c),www.immowelt.de/expose/2ABVW4B,immowelt,17:10:32,2016-06-22,2016-06-22T17:10:32Z,379.93,38.97,hamburg,gia,company,1
ObjectID(5840312079baba5e570281fe),www.immobilienscout24.de/expose/64324209,immobilienscout,07:55:03,2016-06-30,2016-06-30T07:55:03Z,450,45,köln,iygxp,private,1
ObjectID(58500155c980817b111fd13c),www.immobilienscout24.de/expose/90723955,immobilienscout,06:31:53,2016-10-13,2016-10-13T06:31:53Z,550,52,frankfurt,g,company,2
ObjectID(584ec271c980817b111fbbf0),www.immowelt.de/expose/2BRSA4P,immowelt,16:34:25,2016-10-12,2016-10-12T16:34:25Z,285,46,dresden,g,company,2
ObjectID(58500185c980817b111fd1e2),www.immobilienscout24.de/expose/90811844,immobilienscout,17:33:16,2016-10-18,2016-10-18T17:33:16Z,490,40.74,köln,i,company,2
ObjectID(58402aa079baba5e5702787e),www.immobilienscout24.de/expose/88896501,immobilienscout,18:49:52,2016-06-13,2016-06-13T18:49:52Z,334,47.72,dresden,tgi,company,1
ObjectID(584ebcfcc980817b111fb80c),www.immowelt.de/expose/2BN744E,immowelt,07:21:45,2016-09-18,2016-09-18T07:21:45Z,350,38,dresden,apg,private,2
ObjectID(58402cb779baba5e57027b4a),www.immobilienscout24.de/expose/82133465,immobilienscout,07:54:55,2016-06-18,2016-06-18T07:54:55Z,235,35,dortmund,ai,private,1
ObjectID(58469e1879baba5e5702a19c),www.immobilienscout24.de/expose/90429215,immobilienscout,07:21:42,2016-09-24,2016-09-24T07:21:42Z,460,40,nürnberg,agt,company,2
ObjectID(584ec17ec980817b111fbb4e),www.immowelt.de/expose/2B4JH4M,immowelt,17:28:59,2016-10-07,2016-10-07T17:28:59Z,650,60,frankfurt,gpi,company,2
ObjectID(584ec0dec980817b111fbabc),www.immowelt.de/expose/2BYAR4K,immowelt,17:21:47,2016-10-02,2016-10-02T17:21:47Z,490,46.54,hamburg,pgt,private,2
ObjectID(58402cbe79baba5e57027b64),www.immobilienscout24.de/expose/88970265,immobilienscout,07:50:07,2016-06-18,2016-06-18T07:50:07Z,610,55.11,köln,gpi,company,1
ObjectID(5846b32679baba5e5702a5ca),www.immobilienscout24.de/expose/85711868,immobilienscout,17:28:00,2016-10-01,2016-10-01T17:28:00Z,470,30,frankfurt,pgt,private,2
ObjectID(5840315579baba5e57028232),www.immobilienscout24.de/expose/89153430,immobilienscout,17:13:18,2016-06-30,2016-06-30T17:13:18Z,270,44.61,leipzig,gti,company,1
ObjectID(584ec0dfc980817b111fbabe),www.immowelt.de/expose/2BU3R4K,immowelt,17:22:08,2016-10-02,2016-10-02T17:22:08Z,416.14,57.32,dortmund,agi,company,2
ObjectID(58469f8c79baba5e5702a382),www.immobilienscout24.de/expose/90485353,immobilienscout,07:22:46,2016-09-27,2016-09-27T07:22:46Z,250,32,leipzig,g,private,2
ObjectID(58404e8f79baba5e57029050),www.immowelt.de/expose/2APWF4C,immowelt,07:54:21,2016-06-24,2016-06-24T07:54:21Z,310,31,köln,iag,company,1
ObjectID(584030a879baba5e5702816e),www.immobilienscout24.de/expose/89129259,immobilienscout,07:51:01,2016-06-29,2016-06-29T07:51:01Z,460,55,berlin,agt,private,1
ObjectID(58404c7f79baba5e57028dd2),www.immowelt.de/expose/2AGN74A,immowelt,17:06:27,2016-06-17,2016-06-17T17:06:27Z,729,53,frankfurt,gpi,company,1
ObjectID(58402c9279baba5e57027b0e),www.immobilienscout24.de/expose/88962740,immobilienscout,17:19:53,2016-06-17,2016-06-17T17:19:53Z,498,40,hamburg,tg,company,1
ObjectID(584ebcaac980817b111fb7e0),www.immowelt.de/expose/2BJ4V4D,immowelt,07:25:56,2016-09-17,2016-09-17T07:25:56Z,440,46,köln,gpt,private,2
ObjectID(58469c0279baba5e57029f32),www.immobilienscout24.de/expose/90334330,immobilienscout,17:21:04,2016-09-18,2016-09-18T17:21:04Z,660,32,münchen,ptg,private,2
ObjectID(584ebc7dc980817b111fb7c8),www.immowelt.de/expose/2BHCF4B,immowelt,17:29:38,2016-09-16,2016-09-16T17:29:38Z,790,31.31,münchen,gpt,private,2
ObjectID(5846b34e79baba5e5702a604),www.immobilienscout24.de/expose/90550646,immobilienscout,06:32:48,2016-10-02,2016-10-02T06:32:48Z,502.3,34,köln,g,company,2
ObjectID(5840360a79baba5e570287ce),www.immobilienscout24.de/expose/89297148,immobilienscout,07:50:31,2016-07-11,2016-07-11T07:50:31Z,540,38,frankfurt,pga,private,1
ObjectID(5840534179baba5e57029538),www.immowelt.de/expose/2AAKR4J,immowelt,17:12:17,2016-07-07,2016-07-07T17:12:17Z,320,54.98,leipzig,iga,company,1
ObjectID(58402e5579baba5e57027d9a),www.immobilienscout24.de/expose/88994871,immobilienscout,06:49:10,2016-06-22,2016-06-22T06:49:10Z,495,58,hamburg,p,private,1
ObjectID(584ec0fbc980817b111fbacb),www.immowelt.de/expose/2BKBU4K,immowelt,07:24:58,2016-10-03,2016-10-03T07:24:58Z,280,46.55,leipzig,tpg,company,2
ObjectID(5840506379baba5e5702925a),www.immowelt.de/expose/2AC7Y4E,immowelt,07:54:36,2016-06-30,2016-06-30T07:54:36Z,525,55.04,hamburg,gai,company,1
ObjectID(584ebf78c980817b111fb9c6),www.immowelt.de/expose/2BWF94H,immowelt,07:23:28,2016-09-27,2016-09-27T07:23:28Z,361,43,hamburg,pig,company,2
ObjectID(584ebef3c980817b111fb969),www.immowelt.de/expose/2BNFT4G,immowelt,17:21:54,2016-09-24,2016-09-24T17:21:54Z,600,38,frankfurt,tgi,company,2
ObjectID(5840351d79baba5e570286ae),www.immobilienscout24.de/expose/89269993,immobilienscout,07:24:41,2016-07-08,2016-07-08T07:24:41Z,280.39,44,hamburg,gxty,company,1
ObjectID(5840559d79baba5e57029840),www.immowelt.de/expose/2AV9Q4M,immowelt,17:12:50,2016-07-15,2016-07-15T17:12:50Z,315.44,47.08,berlin,tga,company,1
ObjectID(58516b83c980817b111fd271),www.immowelt.de/expose/29RRK4H,immowelt,16:05:41,2016-07-18,2016-07-18T16:05:41Z,450,53,nürnberg,a,private,1
ObjectID(584ebc75c980817b111fb7b8),www.immowelt.de/expose/2BKLC4B,immowelt,17:27:50,2016-09-16,2016-09-16T17:27:50Z,455,57,köln,iygxa,private,2
ObjectID(584ec215c980817b111fbbbb),www.immowelt.de/expose/2BT7P4N,immowelt,17:28:00,2016-10-11,2016-10-11T17:28:00Z,416.64,49.6,köln,gti,company,2
ObjectID(58402d8579baba5e57027c4c),www.immobilienscout24.de/expose/88994934,immobilienscout,07:57:03,2016-06-20,2016-06-20T07:57:03Z,500,33,berlin,agt,private,1
ObjectID(5846a01c79baba5e5702a466),www.immobilienscout24.de/expose/90519978,immobilienscout,17:29:04,2016-09-29,2016-09-29T17:29:04Z,445,52,berlin,tgi,company,2
ObjectID(58404b1e79baba5e57028c52),www.immowelt.de/expose/2AGGF48,immowelt,18:58:11,2016-06-13,2016-06-13T18:58:11Z,311.29,47.89,magdeburg,atg,company,1
ObjectID(584ebfebc980817b111fba11),www.immowelt.de/expose/2BNJG4J,immowelt,17:26:54,2016-09-29,2016-09-29T17:26:54Z,610,35,frankfurt,tgi,company,2
ObjectID(58516b88c980817b111fd27e),www.immowelt.de/expose/2AABN4N,immowelt,16:06:28,2016-07-18,2016-07-18T16:06:28Z,550,50,frankfurt,p,company,1
ObjectID(58402eac79baba5e57027e78),www.immobilienscout24.de/expose/89044459,immobilienscout,07:55:01,2016-06-23,2016-06-23T07:55:01Z,343,41.79,dresden,at,company,1
ObjectID(584ec0ffc980817b111fbad4),www.immowelt.de/expose/2B86U4K,immowelt,07:26:45,2016-10-03,2016-10-03T07:26:45Z,450,60,dresden,itg,company,2
ObjectID(58469c0479baba5e57029f3c),www.immobilienscout24.de/expose/90332468,immobilienscout,17:21:44,2016-09-18,2016-09-18T17:21:44Z,360,52,dortmund,igp,company,2
ObjectID(584ec100c980817b111fbad5),www.immowelt.de/expose/2BY7T4K,immowelt,07:26:52,2016-10-03,2016-10-03T07:26:52Z,624,52,köln,aig,company,2
ObjectID(58469d8b79baba5e5702a0f2),www.immobilienscout24.de/expose/90431756,immobilienscout,07:25:48,2016-09-23,2016-09-23T07:25:48Z,357.35,51.05,dresden,itg,company,2
ObjectID(584ec101c980817b111fbad7),www.immowelt.de/expose/2BSLS4K,immowelt,07:27:26,2016-10-03,2016-10-03T07:27:26Z,650,50.3,frankfurt,igt,private,2
ObjectID(5840353979baba5e570286ee),www.immobilienscout24.de/expose/89273071,immobilienscout,07:23:15,2016-07-08,2016-07-08T07:23:15Z,450,47,hamburg,g,private,1
ObjectID(5840531379baba5e57029500),www.immowelt.de/expose/2ARCK4J,immowelt,07:54:32,2016-07-07,2016-07-07T07:54:32Z,453.79,58.7,hamburg,ipg,company,1
ObjectID(584050c579baba5e570292be),www.immowelt.de/expose/2ASVF4F,immowelt,07:57:05,2016-07-01,2016-07-01T07:57:05Z,535,48.6,berlin,gat,company,1
ObjectID(58469b4379baba5e57029e48),www.immobilienscout24.de/expose/90300613,immobilienscout,07:24:46,2016-09-17,2016-09-17T07:24:46Z,650,55,hamburg,gpi,company,2
ObjectID(58469f0879baba5e5702a2c4),www.immobilienscout24.de/expose/90467416,immobilienscout,07:24:54,2016-09-26,2016-09-26T07:24:54Z,375,51.7,leipzig,agt,private,2
ObjectID(584ffd39c980817b111fd101),www.immowelt.de/expose/2BKWW4C,immowelt,07:44:30,2016-09-15,2016-09-15T07:44:30Z,311.5,59.5,leipzig,apg,company,2
ObjectID(5840399279baba5e57028bcc),www.immobilienscout24.de/expose/89398939,immobilienscout,07:47:15,2016-07-17,2016-07-17T07:47:15Z,434.44,45.73,berlin,iga,company,1
ObjectID(5846b44579baba5e5702a760),www.immobilienscout24.de/expose/90637204,immobilienscout,17:27:49,2016-10-07,2016-10-07T17:27:49Z,700,58,frankfurt,agp,private,2
ObjectID(584ec10fc980817b111fbadb),www.immowelt.de/expose/2BYJW4K,immowelt,17:21:21,2016-10-03,2016-10-03T17:21:21Z,494,52,hamburg,agi,private,2
ObjectID(58469e2779baba5e5702a1d4),www.immobilienscout24.de/expose/66684171,immobilienscout,07:24:03,2016-09-24,2016-09-24T07:24:03Z,590,40,köln,pga,private,2
ObjectID(58469f9e79baba5e5702a39e),www.immobilienscout24.de/expose/90373588,immobilienscout,17:24:17,2016-09-28,2016-09-28T17:24:17Z,285.32,48.69,köln,gip,company,2
ObjectID(58402e1f79baba5e57027d7a),www.immobilienscout24.de/expose/89022719,immobilienscout,17:14:08,2016-06-21,2016-06-21T17:14:08Z,404,34.48,frankfurt,gtta,company,1
ObjectID(584ec20ac980817b111fbba6),www.immowelt.de/expose/2BKHV4N,immowelt,17:30:12,2016-10-11,2016-10-11T17:30:12Z,375,54.11,dresden,iag,company,2
ObjectID(5846b37479baba5e5702a64e),www.immobilienscout24.de/expose/90557225,immobilienscout,17:28:06,2016-10-02,2016-10-02T17:28:06Z,480,55,berlin,tgi,private,2
ObjectID(5846a05379baba5e5702a4ac),www.immobilienscout24.de/expose/90525554,immobilienscout,06:58:19,2016-09-30,2016-09-30T06:58:19Z,600.66,49,frankfurt,gp,company,2
ObjectID(584ec111c980817b111fbadf),www.immowelt.de/expose/2BPNV49,immowelt,17:22:07,2016-10-03,2016-10-03T17:22:07Z,360,54.21,dresden,iag,company,2
ObjectID(584031eb79baba5e570282e4),www.immobilienscout24.de/expose/66656689,immobilienscout,17:09:07,2016-07-01,2016-07-01T17:09:07Z,290,49.03,dortmund,atg,company,1
ObjectID(5846b43279baba5e5702a71c),www.immobilienscout24.de/expose/90639556,immobilienscout,17:26:47,2016-10-07,2016-10-07T17:26:47Z,462.4,54.4,berlin,pgi,company,2
ObjectID(58402b3479baba5e57027916),www.immobilienscout24.de/expose/78423748,immobilienscout,17:07:57,2016-06-14,2016-06-14T17:07:57Z,280,50.23,magdeburg,tgi,company,1
ObjectID(5840378779baba5e57028968),www.immobilienscout24.de/expose/89345193,immobilienscout,07:59:19,2016-07-13,2016-07-13T07:59:19Z,399.73,58.44,berlin,gap,company,1
ObjectID(584038b179baba5e57028ab0),www.immobilienscout24.de/expose/89385567,immobilienscout,16:36:13,2016-07-15,2016-07-15T16:36:13Z,645,47.7,hamburg,pg,company,1
ObjectID(584ebec7c980817b111fb94b),www.immowelt.de/expose/2BFUQ4G,immowelt,07:22:02,2016-09-24,2016-09-24T07:22:02Z,353.6,52,dresden,igt,company,2
ObjectID(58402bca79baba5e570279f0),www.immobilienscout24.de/expose/75420649,immobilienscout,17:20:38,2016-06-15,2016-06-15T17:20:38Z,550,50,hamburg,pgt,company,1
ObjectID(584ebcdac980817b111fb801),www.immowelt.de/expose/2BRGZ4D,immowelt,17:25:25,2016-09-17,2016-09-17T17:25:25Z,356.75,48.21,dresden,gat,company,2
ObjectID(5840528279baba5e57029470),www.immowelt.de/expose/2AE2V4H,immowelt,07:50:36,2016-07-06,2016-07-06T07:50:36Z,520,59,hamburg,tig,company,1
ObjectID(5850017ec980817b111fd1c8),www.immowelt.de/expose/2BQLJ4Q,immowelt,17:32:34,2016-10-18,2016-10-18T17:32:34Z,294.58,56.11,magdeburg,t,company,2
ObjectID(5840334d79baba5e57028472),www.immobilienscout24.de/expose/89211264,immobilienscout,17:13:35,2016-07-04,2016-07-04T17:13:35Z,365,56.23,dresden,igt,company,1
ObjectID(58469fdf79baba5e5702a404),www.immobilienscout24.de/expose/78577113,immobilienscout,07:00:07,2016-09-29,2016-09-29T07:00:07Z,485,60,nürnberg,gp,private,2
ObjectID(5846b56679baba5e5702a8b6),www.immobilienscout24.de/expose/90703747,immobilienscout,16:32:18,2016-10-12,2016-10-12T16:32:18Z,570,55,köln,t,private,2
ObjectID(584ec124c980817b111fbae7),www.immowelt.de/expose/2BUA34L,immowelt,07:21:10,2016-10-04,2016-10-04T07:21:10Z,350,38,nürnberg,gxtya,private,2
ObjectID(58469bcc79baba5e57029f06),www.immobilienscout24.de/expose/90328113,immobilienscout,07:28:04,2016-09-18,2016-09-18T07:28:04Z,365,57.11,nürnberg,gip,private,2
ObjectID(584ec124c980817b111fbae8),www.immowelt.de/expose/2BEXW4K,immowelt,07:21:10,2016-10-04,2016-10-04T07:21:10Z,514,52,hamburg,pig,private,2
ObjectID(584ec125c980817b111fbaea),www.immowelt.de/expose/2BUL24L,immowelt,07:21:29,2016-10-04,2016-10-04T07:21:29Z,500,50,köln,agp,private,2
ObjectID(58402d3179baba5e57027bc6),www.immobilienscout24.de/expose/88985265,immobilienscout,07:45:59,2016-06-19,2016-06-19T07:45:59Z,400,52.13,leipzig,gat,company,1
ObjectID(5840360879baba5e570287c6),www.immobilienscout24.de/expose/89307118,immobilienscout,07:50:30,2016-07-11,2016-07-11T07:50:30Z,460,49.5,berlin,gia,private,1
ObjectID(5840530f79baba5e570294f4),www.immowelt.de/expose/2AMXK4J,immowelt,07:53:44,2016-07-07,2016-07-07T07:53:44Z,309,58.75,dortmund,gpi,company,1
ObjectID(5846b4e079baba5e5702a834),www.immobilienscout24.de/expose/90698420,immobilienscout,17:29:42,2016-10-11,2016-10-11T17:29:42Z,545,59,berlin,gip,private,2
ObjectID(58469b0d79baba5e57029e22),www.immobilienscout24.de/expose/90288716,immobilienscout,17:29:28,2016-09-16,2016-09-16T17:29:28Z,380,30,köln,pgt,private,2
ObjectID(584ebe39c980817b111fb8f6),www.immowelt.de/expose/2B3MQ4F,immowelt,17:27:39,2016-09-22,2016-09-22T17:27:39Z,235,46,dresden,igt,company,2
ObjectID(58402c1a79baba5e57027a66),www.immobilienscout24.de/expose/77837918,immobilienscout,07:49:25,2016-06-17,2016-06-17T07:49:25Z,450,45,köln,atg,company,1
ObjectID(584ffcd0c980817b111fd04d),www.immobilienscout24.de/expose/53791885,immobilienscout,16:38:24,2016-09-14,2016-09-14T16:38:24Z,275,55,magdeburg,gp,private,2
ObjectID(5840334679baba5e5702845a),www.immobilienscout24.de/expose/89139123,immobilienscout,17:20:12,2016-07-04,2016-07-04T17:20:12Z,550,38,frankfurt,igp,company,1
ObjectID(584ebfa3c980817b111fb9eb),www.immowelt.de/expose/2B3PP4H,immowelt,17:25:52,2016-09-28,2016-09-28T17:25:52Z,400,43,dortmund,gpt,private,2
ObjectID(5840365779baba5e57028828),www.immobilienscout24.de/expose/89319234,immobilienscout,16:03:05,2016-07-11,2016-07-11T16:03:05Z,560,59,köln,g,company,1
ObjectID(58402d8379baba5e57027c42),www.immobilienscout24.de/expose/88993623,immobilienscout,07:46:38,2016-06-20,2016-06-20T07:46:38Z,470,42.6,dresden,ixgyp,company,1
ObjectID(584ec13ac980817b111fbaf8),www.immowelt.de/expose/2BACA4L,immowelt,16:31:29,2016-10-04,2016-10-04T16:31:29Z,295,55,dresden,t,company,2
ObjectID(584ec081c980817b111fba83),www.immowelt.de/expose/2BKEA4K,immowelt,07:25:45,2016-10-01,2016-10-01T07:25:45Z,320,41,nürnberg,tgi,company,2
ObjectID(58402bd179baba5e57027a0c),www.immobilienscout24.de/expose/88930831,immobilienscout,17:12:08,2016-06-15,2016-06-15T17:12:08Z,330,55.29,dortmund,atg,company,1
ObjectID(58469c6a79baba5e57029fb2),www.immobilienscout24.de/expose/90355905,immobilienscout,17:29:01,2016-09-19,2016-09-19T17:29:01Z,439.66,46.7,berlin,pig,company,2
ObjectID(584ec13cc980817b111fbafd),www.immowelt.de/expose/2BAT74L,immowelt,16:32:17,2016-10-04,2016-10-04T16:32:17Z,360,33,nürnberg,g,company,2
ObjectID(584030eb79baba5e570281b0),www.immobilienscout24.de/expose/89135715,immobilienscout,17:18:38,2016-06-29,2016-06-29T17:18:38Z,500,30,frankfurt,apg,private,1
ObjectID(5840329f79baba5e570283a2),www.immobilienscout24.de/expose/89188750,immobilienscout,07:52:53,2016-07-03,2016-07-03T07:52:53Z,825,58,münchen,gpi,private,1
ObjectID(5846a07279baba5e5702a4f0),www.immobilienscout24.de/expose/90525669,immobilienscout,07:25:01,2016-09-30,2016-09-30T07:25:01Z,350,57.04,leipzig,pg,company,2
ObjectID(58404f4379baba5e57029130),www.immowelt.de/expose/2A3ZK4D,immowelt,17:08:20,2016-06-27,2016-06-27T17:08:20Z,257,46.72,magdeburg,agt,company,1
ObjectID(58469f4579baba5e5702a31c),www.immobilienscout24.de/expose/90481444,immobilienscout,17:28:52,2016-09-26,2016-09-26T17:28:52Z,458.78,57.39,berlin,gta,company,2
ObjectID(584ec20fc980817b111fbbb3),www.immowelt.de/expose/2B2ER4N,immowelt,17:31:41,2016-10-11,2016-10-11T17:31:41Z,260,46.4,leipzig,agp,company,2
ObjectID(584ec083c980817b111fba86),www.immowelt.de/expose/2BVDA4K,immowelt,07:25:51,2016-10-01,2016-10-01T07:25:51Z,520,40,hamburg,gip,company,2
ObjectID(584033a179baba5e57028500),www.immobilienscout24.de/expose/81614325,immobilienscout,07:58:40,2016-07-05,2016-07-05T07:58:40Z,420,36,köln,tygxi,private,1
ObjectID(58402d9079baba5e57027c78),www.immobilienscout24.de/expose/88992746,immobilienscout,07:47:13,2016-06-20,2016-06-20T07:47:13Z,680,36,münchen,apg,private,1
ObjectID(58469c6b79baba5e57029fb4),www.immobilienscout24.de/expose/90352665,immobilienscout,17:36:02,2016-09-19,2016-09-19T17:36:02Z,350,40,köln,pgt,private,2
ObjectID(58402caa79baba5e57027b14),www.immobilienscout24.de/expose/88974297,immobilienscout,07:48:04,2016-06-18,2016-06-18T07:48:04Z,500,40,frankfurt,gat,company,1
ObjectID(58404adb79baba5e57028c14),www.immowelt.de/expose/2ADT848,immowelt,09:25:58,2016-06-13,2016-06-13T09:25:58Z,319,53.21,leipzig,gtp,company,1
ObjectID(584ebff3c980817b111fba23),www.immowelt.de/expose/2BWMF4J,immowelt,17:29:01,2016-09-29,2016-09-29T17:29:01Z,285.54,46.81,dortmund,pxgyt,company,2
ObjectID(58516b84c980817b111fd275),www.immobilienscout24.de/expose/89418821,immobilienscout,16:07:25,2016-07-18,2016-07-18T16:07:25Z,340,55,berlin,ax,private,1
ObjectID(58402e9379baba5e57027e2a),www.immobilienscout24.de/expose/89042488,immobilienscout,07:19:59,2016-06-23,2016-06-23T07:19:59Z,540,42,nürnberg,ag,company,1
ObjectID(584ec141c980817b111fbb08),www.immowelt.de/expose/2B5X94L,immowelt,16:34:04,2016-10-04,2016-10-04T16:34:04Z,562.5,45,köln,g,private,2
ObjectID(58404d9679baba5e57028f40),www.immowelt.de/expose/2A9NE4B,immowelt,17:14:38,2016-06-21,2016-06-21T17:14:38Z,250,53,leipzig,apg,company,1
ObjectID(58469b4679baba5e57029e52),www.immobilienscout24.de/expose/90259824,immobilienscout,07:25:26,2016-09-17,2016-09-17T07:25:26Z,253,47.12,dortmund,agi,company,2
