_id,link,website,request_time,request_date,request_datetime,flat_meta.price,flat_meta.rooms,flat_meta.surface,flat_meta.title,city,order,orga
ObjectID(58402ae779baba5e570278b0),www.immobilienscout24.de/expose/88907998,immobilienscout,07:21:16,2016-06-14,2016-06-14T07:21:16Z,440,150,54.97,"1,5 Zimmer- LUXURIÖS WOHNEN MIT MODERNSTER AUSSTATTUNG !",frankfurt,itg,company
ObjectID(58402ae879baba5e570278b2),www.immobilienscout24.de/expose/88909861,immobilienscout,07:14:37,2016-06-14,2016-06-14T07:14:37Z,464.64,200,59.83,Wohnen in ruhiger Lage in Tempelhof!,berlin,iga,company
ObjectID(58402ae879baba5e570278b4),www.immobilienscout24.de/expose/88907990,immobilienscout,07:14:33,2016-06-14,2016-06-14T07:14:33Z,260,100,37,Schöne Wohnung für Studenten oder Paare!,frankfurt,pag,company
ObjectID(58402ae979baba5e570278b6),www.immobilienscout24.de/expose/88908041,immobilienscout,07:14:40,2016-06-14,2016-06-14T07:14:40Z,440,150,54.97,"1,5 Zimmer- LUXURIÖS WOHNEN MIT MODERNSTER AUSSTATTUNG !",dresden,gat,company
ObjectID(58402ae979baba5e570278b8),www.immobilienscout24.de/expose/88909154,immobilienscout,07:14:48,2016-06-14,2016-06-14T07:14:48Z,315,150,36.39,PERFEKTES SINGLE APPARTEMENT IM OBERGESCHOSS!!,dresden,pig,company
ObjectID(58402ae979baba5e570278ba),www.immobilienscout24.de/expose/88909263,immobilienscout,07:14:48,2016-06-14,2016-06-14T07:14:48Z,179,100,33,Nutzen Sie die Sonnenenergie - vollsanierte Wohnung,leipzig,aig,company
ObjectID(58402aea79baba5e570278bc),www.immobilienscout24.de/expose/88903006,immobilienscout,07:14:44,2016-06-14,2016-06-14T07:14:44Z,840,200,56.3,Top cice 2 Zimmer Wohnung in Hadern,münchen,gat,company
ObjectID(58402aea79baba5e570278be),www.immobilienscout24.de/expose/88904929,immobilienscout,07:14:50,2016-06-14,2016-06-14T07:14:50Z,450,200,41,2 Zimmer Wohnung in top Innenstadtlage- Nähe des Kölner Doms,köln,tygxa,company
ObjectID(58402aeb79baba5e570278c0),www.immobilienscout24.de/expose/88903812,immobilienscout,07:14:57,2016-06-14,2016-06-14T07:14:57Z,620,200,55.75,Erstbezug nach Sanierung- Sonnige 2 Zimmer Wohnung mit Balkon,hamburg,pga,company
ObjectID(58402aeb79baba5e570278c2),www.immobilienscout24.de/expose/88907758,immobilienscout,07:14:56,2016-06-14,2016-06-14T07:14:56Z,260,100,37,Schöne Wohnung für Studenten oder Paare!,nürnberg,gip,company
ObjectID(58402aec79baba5e570278c4),www.immobilienscout24.de/expose/88906696,immobilienscout,07:15:08,2016-06-14,2016-06-14T07:15:08Z,361.88,200,55,Schöner wohnen - 2-Raum Wohnung nahe Brettschneiderpark,leipzig,gti,company
ObjectID(58402aec79baba5e570278c6),www.immobilienscout24.de/expose/88909247,immobilienscout,07:21:17,2016-06-14,2016-06-14T07:21:17Z,194,150,30.31,Vier Wände zum Wohlfühlen.,dortmund,gxpyt,company
ObjectID(58402aed79baba5e570278c8),www.immobilienscout24.de/expose/88909977,immobilienscout,07:15:16,2016-06-14,2016-06-14T07:15:16Z,283.03,200,51.46,Frisch sanierte 2-Zimmer-Wohnung!!,magdeburg,tgi,company
ObjectID(58402aed79baba5e570278ca),www.immobilienscout24.de/expose/88907881,immobilienscout,07:21:32,2016-06-14,2016-06-14T07:21:32Z,410,200,54,Dachgeschosswohnung im Kreuzviertel,dortmund,igt,private
ObjectID(58402aee79baba5e570278cc),www.immobilienscout24.de/expose/88899353,immobilienscout,07:21:34,2016-06-14,2016-06-14T07:21:34Z,570,200,42,Charmante kleine Altbauwohnung in Alt-Müngersdorf,köln,tig,private
ObjectID(58402aef79baba5e570278d0),www.immobilienscout24.de/expose/88909979,immobilienscout,07:21:31,2016-06-14,2016-06-14T07:21:31Z,203.7,200,54.32,Ihr neues Zuhause: interessante 2-Zimmer-Wohnung,leipzig,aig,company
ObjectID(58402af079baba5e570278d2),www.immobilienscout24.de/expose/88908008,immobilienscout,07:15:58,2016-06-14,2016-06-14T07:15:58Z,440,150,54.97,"1,5 Zimmer- LUXURIÖS WOHNEN MIT MODERNSTER AUSSTATTUNG !",dortmund,gpa,company
ObjectID(58402af079baba5e570278d4),www.immobilienscout24.de/expose/88905168,immobilienscout,07:21:52,2016-06-14,2016-06-14T07:21:52Z,377,200,47,"Perfekt gelegene 2ZKB mit super Anbindung an Bus, Bahn und Autobahn",frankfurt,ixgyp,private
ObjectID(58402af079baba5e570278d6),www.immobilienscout24.de/expose/88903990,immobilienscout,06:45:00,2016-06-14,2016-06-14T06:45:00Z,321.99,200,45,2 Zi.-Whg. in Harburg-Kern: Besichtigung Dienstag 14.06.2016 um 07:00 Uhr,hamburg,it,company
ObjectID(58402af179baba5e570278d8),www.immobilienscout24.de/expose/88909460,immobilienscout,07:15:58,2016-06-14,2016-06-14T07:15:58Z,280,100,30.69,"Studentenapartment nahe der Uni!, www.cmdd.de",dresden,gai,company
ObjectID(58402af279baba5e570278da),www.immobilienscout24.de/expose/88908743,immobilienscout,07:16:02,2016-06-14,2016-06-14T07:16:02Z,260,100,50,Schöne Wohnung für Studenten oder Paare!,dortmund,tig,company
ObjectID(58402af279baba5e570278dc),www.immobilienscout24.de/expose/88904896,immobilienscout,07:16:08,2016-06-14,2016-06-14T07:16:08Z,415.58,200,57.72,Jetzt zugreifen ? super Schnitt u. helles Wannenbad,berlin,git,company
ObjectID(58402af279baba5e570278de),www.immobilienscout24.de/expose/88905363,immobilienscout,07:26:26,2016-06-14,2016-06-14T07:26:26Z,450,200,45,Helles Wohnen in einer RUHIGEN LAGE - STADT NAH,köln,tgyi,private
ObjectID(58402af379baba5e570278e0),www.immobilienscout24.de/expose/88908175,immobilienscout,06:51:10,2016-06-14,2016-06-14T06:51:10Z,310,200,50,Schöne 2.Zi. DG-Whg. teilrenoviert u. zentral! ÖVM sehr nah! Mit S-Bahn zu Do-,dortmund,ag,company
ObjectID(58402af379baba5e570278e2),www.immobilienscout24.de/expose/88903643,immobilienscout,07:16:19,2016-06-14,2016-06-14T07:16:19Z,690,200,50,Nachmieter für zentrumsnahe Wohnung im Nordend nahe Oederweg,frankfurt,gia,private
ObjectID(58402af479baba5e570278e4),www.immobilienscout24.de/expose/88905205,immobilienscout,07:16:19,2016-06-14,2016-06-14T07:16:19Z,511.75,100,44.5,Frisch renovierte 1-Zi Altbauwohnung am Weissensee,berlin,ipg,company
ObjectID(58402af479baba5e570278e6),www.immobilienscout24.de/expose/88855817,immobilienscout,07:16:38,2016-06-14,2016-06-14T07:16:38Z,500,200,50,Frankfurt-Preungesheim: Charmante 2 Zi.-Wohnung mit Balkon - ruhige Wohnlage,frankfurt,tig,company
ObjectID(58402af579baba5e570278e8),www.immobilienscout24.de/expose/88907986,immobilienscout,07:22:02,2016-06-14,2016-06-14T07:22:02Z,440,150,54.97,"1,5 Zimmer- LUXURIÖS WOHNEN MIT MODERNSTER AUSSTATTUNG !",berlin,atg,company
ObjectID(58402af679baba5e570278ea),www.immobilienscout24.de/expose/88909301,immobilienscout,07:16:26,2016-06-14,2016-06-14T07:16:26Z,303,200,42,traumhafte 2-Zimmer Maisonettewohnung-Dachflächenfenster mit Austritt - Garten,dresden,ytpxg,company
ObjectID(58402af679baba5e570278ec),www.immobilienscout24.de/expose/88907292,immobilienscout,07:15:21,2016-06-14,2016-06-14T07:15:21Z,257,150,38.12,"1,5 Zimmer Wohnung sucht Nachmieter.",leipzig,agp,private
ObjectID(58402af779baba5e570278ee),www.immobilienscout24.de/expose/88903083,immobilienscout,07:14:58,2016-06-14,2016-06-14T07:14:58Z,670,200,52.12,2 Zi.-Wohnung mit Balkon,münchen,pag,company
ObjectID(58402af779baba5e570278f0),www.immobilienscout24.de/expose/88903177,immobilienscout,07:15:46,2016-06-14,2016-06-14T07:15:46Z,280,100,34.67,Erstbezug in zentrumsnaher Lage! Attraktive 1-Raum-Wohnung ! WE 03,leipzig,tga,company
ObjectID(58402af879baba5e570278f2),www.immobilienscout24.de/expose/88903271,immobilienscout,07:15:34,2016-06-14,2016-06-14T07:15:34Z,395,200,47.77,Erstbezug im Zentrum! Wunderschöne 2-Raum-Wohnung im Erdgeschoss! WE 04,leipzig,gip,company
ObjectID(58402af879baba5e570278f4),www.immobilienscout24.de/expose/88907470,immobilienscout,07:15:52,2016-06-14,2016-06-14T07:15:52Z,850,200,50,Obergiesing: sonnige und ruhige 50 qm Dachgeschosswohnung von Privat,münchen,tag,private
ObjectID(58402af979baba5e570278f6),www.immobilienscout24.de/expose/62431163,immobilienscout,07:21:46,2016-06-14,2016-06-14T07:21:46Z,450,200,45,- PROVISIONSFREI - Komplletrenoviert -2-Zimmer-Wohnung in zentraler Lage-5 Min,nürnberg,gpi,private
ObjectID(58402af979baba5e570278f8),www.immobilienscout24.de/expose/75681050,immobilienscout,07:26:28,2016-06-14,2016-06-14T07:26:28Z,620,250,57.8,"helle, verkehrsgünstige Wohnung im Dachgeschoß",köln,gat,private
ObjectID(58402afa79baba5e570278fa),www.immobilienscout24.de/expose/88904406,immobilienscout,07:16:31,2016-06-14,2016-06-14T07:16:31Z,396,200,45.8,*Off. Besichtigung am 21.06 um 14:00h *Wohnung mit neuer Küche!*,nürnberg,agt,company
ObjectID(58402afb79baba5e570278fc),www.immobilienscout24.de/expose/88897953,immobilienscout,07:22:00,2016-06-14,2016-06-14T07:22:00Z,450,100,34,"Ruhige, schöne 1-Zi-Whg. EG von privat, Nahe Leipziger Strasse, TG-Stellplatz",frankfurt,gia,private
ObjectID(58402afb79baba5e570278fe),www.immobilienscout24.de/expose/88903170,immobilienscout,07:16:42,2016-06-14,2016-06-14T07:16:42Z,370,100,41.75,"1- Zimmer-Whg mit Terrasse, nähe EKZ-Farmsen und U1 Farmsen, Berner Heerweg 13",hamburg,txyag,company
ObjectID(58402afc79baba5e57027900),www.immobilienscout24.de/expose/88908754,immobilienscout,07:16:44,2016-06-14,2016-06-14T07:16:44Z,260,100,50,Schöne Wohnung für Studenten oder Paare!,dresden,ipg,company
ObjectID(58402afc79baba5e57027902),www.immobilienscout24.de/expose/88907170,immobilienscout,07:16:45,2016-06-14,2016-06-14T07:16:45Z,430,100,38,Bes. 18. Juni 2016 um 10.00 Uhr... Singlewohnung mit Balkon,hamburg,igp,private
ObjectID(58402afd79baba5e57027904),www.immobilienscout24.de/expose/88907968,immobilienscout,07:22:04,2016-06-14,2016-06-14T07:22:04Z,370,300,58,Studenten/Singelwohnung im Dortmunder Süden,dortmund,aig,private
ObjectID(58402aff79baba5e57027906),www.immobilienscout24.de/expose/88908021,immobilienscout,07:30:51,2016-06-14,2016-06-14T07:30:51Z,440,150,54.97,"1,5 Zimmer- LUXURIÖS WOHNEN MIT MODERNSTER AUSSTATTUNG !",köln,gti,company
ObjectID(58402aff79baba5e57027908),www.immobilienscout24.de/expose/88909849,immobilienscout,07:16:42,2016-06-14,2016-06-14T07:16:42Z,251.55,100,34.08,"In unmittelbarer Nähe zum Eastgate, Kino und Fitnesscenter",berlin,tgp,company
ObjectID(58402b3179baba5e5702790a),www.immobilienscout24.de/expose/88915698,immobilienscout,17:14:50,2016-06-14,2016-06-14T17:14:50Z,350.27,150,43,"Sofort frei! Zwei Zimmer Whg. Offene Besichtigung am 15.6.2016, um 17:00 Uhr",hamburg,gia,company
ObjectID(58402b3179baba5e5702790c),www.immobilienscout24.de/expose/88174396,immobilienscout,17:07:48,2016-06-14,2016-06-14T17:07:48Z,550,200,50,"2 Zimmer Dachgesch. WHG, Köln nähe Rhein zu vermieten ab 01.08.16",köln,gpt,private
ObjectID(58402b3279baba5e5702790e),www.immobilienscout24.de/expose/88918503,immobilienscout,17:07:47,2016-06-14,2016-06-14T17:07:47Z,320,200,43.4,Nachmieter gesucht in zentraler Lage und unmittelbare Nähe der TUD,dresden,igt,private
ObjectID(58402b3279baba5e57027910),www.immobilienscout24.de/expose/78033424,immobilienscout,17:07:42,2016-06-14,2016-06-14T17:07:42Z,465,200,55,Gemütliche 2-Zimmer-Wohnung mit Wintergarten,hamburg,gti,private
ObjectID(58402b3379baba5e57027912),www.immobilienscout24.de/expose/83249924,immobilienscout,17:07:40,2016-06-14,2016-06-14T17:07:40Z,329,250,52.06,Tolle Wohnung im Leipziger Süden sucht Nachmieter,leipzig,pygxa,company
ObjectID(58402b3379baba5e57027914),www.immobilienscout24.de/expose/88914859,immobilienscout,17:08:00,2016-06-14,2016-06-14T17:08:00Z,600,100,30,Luxuriöses möbliertes 1Zimmer/Zentral Lage München,münchen,gia,private
ObjectID(58402b3479baba5e57027916),www.immobilienscout24.de/expose/78423748,immobilienscout,17:07:57,2016-06-14,2016-06-14T17:07:57Z,280,200,50.23,Wohnen in Sudenburg!!! **Laminat-Balkon**,magdeburg,tgi,company
ObjectID(58402b3479baba5e57027918),www.immobilienscout24.de/expose/88917585,immobilienscout,17:19:54,2016-06-14,2016-06-14T17:19:54Z,560,100,30,30qm Erdgeschoss App. mit kleinem Garten,münchen,pyxga,private
ObjectID(58402b3479baba5e5702791a),www.immobilienscout24.de/expose/88906013,immobilienscout,17:08:11,2016-06-14,2016-06-14T17:08:11Z,384.45,200,58.25,Nachmieter gesucht ab 01.08.2016!!!,nürnberg,pag,private
ObjectID(58402b3579baba5e5702791c),www.immobilienscout24.de/expose/88910094,immobilienscout,17:08:11,2016-06-14,2016-06-14T17:08:11Z,553.44,100,47.42,schnell zugreifen! - großzügige 1-Zi.-Whg. mit optimaler Verkehrsanbindung,münchen,atg,company
ObjectID(58402b3679baba5e5702791e),www.immobilienscout24.de/expose/88911251,immobilienscout,17:14:45,2016-06-14,2016-06-14T17:14:45Z,675,200,50,Frisch renovierte 2-Zimmerwohnung im Hochparterre,frankfurt,gpa,company
ObjectID(58402b3679baba5e57027920),www.immobilienscout24.de/expose/88910071,immobilienscout,17:08:15,2016-06-14,2016-06-14T17:08:15Z,273.6,300,57.6,"Wobau Magdeburg, der größte Magdeburger Vermieter",magdeburg,pig,company
ObjectID(58402b3679baba5e57027922),www.immobilienscout24.de/expose/88909325,immobilienscout,17:08:16,2016-06-14,2016-06-14T17:08:16Z,405,100,50,Schöne und großzügige 1 Zimmer Wohnung in Höhenberg,köln,gip,private
ObjectID(58402b3779baba5e57027924),www.immobilienscout24.de/expose/88910133,immobilienscout,17:19:52,2016-06-14,2016-06-14T17:19:52Z,313.57,100,36.89,Attraktiv! Günstige 1-Zimmer-Single-Wohnung,dresden,gta,company
ObjectID(58402b3779baba5e57027926),www.immobilienscout24.de/expose/88916268,immobilienscout,17:19:51,2016-06-14,2016-06-14T17:19:51Z,315,150,40,möblierte Wohnung,dresden,tgi,private
ObjectID(58402b3879baba5e57027928),www.immobilienscout24.de/expose/79214111,immobilienscout,17:15:02,2016-06-14,2016-06-14T17:15:02Z,288,100,48,Schöne Loftwohnung im Dachgeschoss,magdeburg,iag,company
ObjectID(58402b3879baba5e5702792a),www.immobilienscout24.de/expose/88914214,immobilienscout,17:08:28,2016-06-14,2016-06-14T17:08:28Z,300,200,50.51,*ZENTRUMSNAH* gemütliche 2 Zi. WE in top Lage,leipzig,gpa,company
ObjectID(58402b3979baba5e5702792c),www.immobilienscout24.de/expose/88917918,immobilienscout,17:08:47,2016-06-14,2016-06-14T17:08:47Z,190,200,47,Dortmund - Hörde: 2 Zi.-Wohnung! V1041,dortmund,gpt,company
ObjectID(58402b3979baba5e5702792e),www.immobilienscout24.de/expose/88801226,immobilienscout,17:15:12,2016-06-14,2016-06-14T17:15:12Z,561,300,58,schicke 3 Zi.-Whg in Nied auf dem Neumarkt mit Garten,frankfurt,igp,company
ObjectID(58402b3979baba5e57027930),www.immobilienscout24.de/expose/88919009,immobilienscout,17:08:56,2016-06-14,2016-06-14T17:08:56Z,325,200,59,*Nachmieter gesucht! Leipzig Plagwitz 2-Raumwohnung + Einbauküche*,leipzig,tgp,private
ObjectID(58402b3a79baba5e57027932),www.immobilienscout24.de/expose/88914045,immobilienscout,17:08:32,2016-06-14,2016-06-14T17:08:32Z,750,200,50,2 Zi-Wohnung in München-Fasanerie/Feldmoching,münchen,agp,private
ObjectID(58402b3a79baba5e57027934),www.immobilienscout24.de/expose/88510348,immobilienscout,17:20:16,2016-06-14,2016-06-14T17:20:16Z,499,250,55,"HH-WANDSBEK/Nähe Wandsbek Markt, 2,5 Zi.-Whg./55m², Vollbad € 649,- inkl.",hamburg,gpt,company
ObjectID(58402b3b79baba5e57027936),www.immobilienscout24.de/expose/88916763,immobilienscout,17:15:12,2016-06-14,2016-06-14T17:15:12Z,355.67,200,50.81,Die Sonne im Blick und auf dem Balkon!,dresden,aig,company
ObjectID(58402b3b79baba5e57027938),www.immobilienscout24.de/expose/88835144,immobilienscout,16:49:22,2016-06-14,2016-06-14T16:49:22Z,520,200,47,Gemütliche und schöne 2-Zimmerwohnung in zentraler Lage,köln,gp,company
ObjectID(58402b3c79baba5e5702793a),www.immobilienscout24.de/expose/85486692,immobilienscout,17:09:25,2016-06-14,2016-06-14T17:09:25Z,280,200,52.5,))) TOP ((( Sehr schöne 2-Raum-Wohnung in der Ebendorfer Straße,magdeburg,gai,company
ObjectID(58402b3c79baba5e5702793c),www.immobilienscout24.de/expose/88903139,immobilienscout,17:09:31,2016-06-14,2016-06-14T17:09:31Z,550,200,55,Nahe Eschborn gelgene schöne 2 Zimmer Wohnung,frankfurt,iaag,company
ObjectID(58402b3c79baba5e5702793e),www.immobilienscout24.de/expose/78043875,immobilienscout,17:09:34,2016-06-14,2016-06-14T17:09:34Z,382,200,57.86,"//Anhalter Carré - 2 Zimmer, Parkett, Balkon und Einbauküche//",leipzig,gta,company
ObjectID(58402b3d79baba5e57027940),www.immobilienscout24.de/expose/88910705,immobilienscout,17:09:48,2016-06-14,2016-06-14T17:09:48Z,595,250,59.2,Zwei Mal umfallen bis zum Tibarg,hamburg,pig,company
ObjectID(58402b3d79baba5e57027942),www.immobilienscout24.de/expose/88892719,immobilienscout,17:09:46,2016-06-14,2016-06-14T17:09:46Z,220.8,200,55.19,Ruhig gelegene Altbauwohnung in der Nähe des Borsigplatzes!,dortmund,axiyg,company
ObjectID(58402b3e79baba5e57027944),www.immobilienscout24.de/expose/88910198,immobilienscout,17:15:30,2016-06-14,2016-06-14T17:15:30Z,501.29,250,55.78,"Willkommen Zuhause: günstige 2,5-Zimmer-Wohnung",hamburg,igt,company
ObjectID(58402b3e79baba5e57027946),www.immobilienscout24.de/expose/88914164,immobilienscout,17:10:04,2016-06-14,2016-06-14T17:10:04Z,440,150,39.11,"hochwertig ausgestattet 1,5 Zimmer-Wohnung mit Tageslichtbad",köln,ptg,company
ObjectID(58402b3f79baba5e57027948),www.immobilienscout24.de/expose/88914861,immobilienscout,17:09:56,2016-06-14,2016-06-14T17:09:56Z,300,100,30,"Schöne Dachgeschoss-Einliegerwohnung für Wochenendfahrer, Nürnberg-Buchenbühl",nürnberg,gat,company
ObjectID(58402b3f79baba5e5702794a),www.immobilienscout24.de/expose/88917882,immobilienscout,17:20:31,2016-06-14,2016-06-14T17:20:31Z,455,100,34,NEU RENOVIERTE 1-Zimmer-Wohnung im Nürnberger Norden,nürnberg,tig,company
ObjectID(58402b4079baba5e5702794c),www.immobilienscout24.de/expose/88910156,immobilienscout,17:10:05,2016-06-14,2016-06-14T17:10:05Z,312.54,200,50.82,Auf gute Nachbarschaft: interessante 2-Zimmer-Wohnung,dresden,iga,company
ObjectID(58402b4179baba5e5702794e),www.immobilienscout24.de/expose/88914042,immobilienscout,17:08:32,2016-06-14,2016-06-14T17:08:32Z,290,150,35,"***Top-Sanierte 1,5 Zimmer Wohnung 35 m² für Singles***",dortmund,pig,private
ObjectID(58402b4179baba5e57027950),www.immobilienscout24.de/expose/88300084,immobilienscout,17:14:46,2016-06-14,2016-06-14T17:14:46Z,460,200,50,Helle 2 Zimmer Wohnung in Frankfurt Nied,frankfurt,apg,private
ObjectID(58402b4279baba5e57027952),www.immobilienscout24.de/expose/88294405,immobilienscout,17:08:31,2016-06-14,2016-06-14T17:08:31Z,650,100,41,"Attraktives 1-Zimmer Apartment mit Dachterrasse im Westend, Frankfurt",frankfurt,ptg,company
ObjectID(58402b4279baba5e57027954),www.immobilienscout24.de/expose/88916874,immobilienscout,17:14:53,2016-06-14,2016-06-14T17:14:53Z,600,200,51,2-Zimmer Wohnung mit Balkon in Köln Ehrenfeld,köln,gptt,company
ObjectID(58402b4379baba5e57027956),www.immobilienscout24.de/expose/88910157,immobilienscout,17:15:15,2016-06-14,2016-06-14T17:15:15Z,375.08,200,50.55,Ihre Zukunft - Ihre Wohnung: praktische 2-Zimmer-Wohnung,dresden,gpt,company
ObjectID(58402b4379baba5e57027958),www.immobilienscout24.de/expose/87261642,immobilienscout,17:20:06,2016-06-14,2016-06-14T17:20:06Z,520,200,55,Gemütliche 2-Zimmer-Wohnung im Herzen Hamburgs,hamburg,tag,company
ObjectID(58402b4379baba5e5702795a),www.immobilienscout24.de/expose/88917514,immobilienscout,17:09:28,2016-06-14,2016-06-14T17:09:28Z,276,200,50.22,Gemütliche Wohnung in ruhiger und gepflegter Lage!,dortmund,gxiya,company
ObjectID(58402b4479baba5e5702795c),www.immobilienscout24.de/expose/88910419,immobilienscout,17:09:20,2016-06-14,2016-06-14T17:09:20Z,345,100,35,Helle 35 qm Nähe Forstbotanischer Garten,köln,gat,private
ObjectID(58402b4479baba5e5702795e),www.immobilienscout24.de/expose/88911214,immobilienscout,17:09:13,2016-06-14,2016-06-14T17:09:13Z,350,200,55,"Wohnen im Rhader Weg, Dortmund",dortmund,gpt,company
ObjectID(58402b4579baba5e57027960),www.immobilienscout24.de/expose/88911295,immobilienscout,17:20:12,2016-06-14,2016-06-14T17:20:12Z,209,200,33.96,"Schöne 2 Raum WE in Stadtfeld mit Balkon - sehr ruhig, viel Grün (Ende einer S",magdeburg,pgt,company
ObjectID(58402b4579baba5e57027962),www.immobilienscout24.de/expose/88911810,immobilienscout,17:20:10,2016-06-14,2016-06-14T17:20:10Z,293.76,200,40.8,Schicke 2 Raumwohnung mit einem hübschen Bad und einer Einbauküche inmitten de,magdeburg,gai,company
ObjectID(58402b4679baba5e57027964),www.immobilienscout24.de/expose/88918820,immobilienscout,17:09:51,2016-06-14,2016-06-14T17:09:51Z,420,100,38,Singles Aufgepasst tolle 1 Zi. Whg. in 1A Lage direkt am Ostbahnhof und EZB ge,frankfurt,gpi,company
ObjectID(58402b4779baba5e57027966),www.immobilienscout24.de/expose/71368309,immobilienscout,17:08:11,2016-06-14,2016-06-14T17:08:11Z,349,200,58.04,Hochwertig saniertes Jugenstilhaus mit Fahrstuhl und Balkon,leipzig,pgt,company
